vcpus,memory,images,start_time,app_init,lib_init,anonymization,lib_anony,total_time
2,64,30,0,9.217860624,119.913174784,9.814595072,129.727769856,138.94563048
2,64,30,0,9.848193835,116.161190144,10.037478912,126.198669056,136.046862891
2,64,30,0,9.65297123,108.463202048,10.161113856,118.624315904,128.277287134
2,64,30,0,9.269628724,123.794317056,9.836551936,133.630868992,142.900497716
2,64,30,0,9.104221311,120.831016192,10.055483136,130.886499328,139.990720639
2,64,30,0,9.086223137,117.533327872,10.007062016,127.540389888,136.626613025
2,64,30,0,9.0782051,122.786272,9.998224896,132.784496896,141.862701996
2,64,30,0,8.971081033,122.010992896,10.128661248,132.139654144,141.110735177
2,64,30,0,9.302031204,109.44654208,9.989211136,119.435753216,128.73778442
2,64,30,0,9.106007236,116.434577152,10.194543872,126.629121024,135.73512826
2,64,30,0,8.859112579,120.031730176,10.056148992,130.087879168,138.946991747
1,16,10,0,12.02979293,215.763959296,9.490387712,225.254347008,237.284139938
1,16,10,0,9.189601408,187.517765888,9.404950016,196.922715904,206.112317312
1,16,10,0,9.58319998,174.724825856,9.273291008,183.998116864,193.581316844
1,16,10,0,8.98060717,171.777659136,9.205537024,180.98319616,189.96380333
1,16,10,0,8.977854155,172.542374656,9.264891136,181.807265792,190.785119947
1,16,10,0,9.224174333,172.081747968,9.240071168,181.321819136,190.545993469
1,16,10,0,9.000108575,172.070118912,9.125647872,181.195766784,190.195875359
1,16,10,0,9.101608517,172.44626176,8.96091008,181.40717184,190.508780357
1,16,10,0,8.963264231,172.120477696,9.164053248,181.284530944,190.247795175
1,16,10,0,8.922507182,173.879620864,8.892905984,182.772526848,191.69503403
1,16,10,0,8.88526469,171.339014912,9.246155008,180.58516992,189.47043461
1,16,10,0,9.087640317,172.545298176,9.124237824,181.669536,190.757176317
1,16,10,0,9.013069326,172.78966784,9.151544064,181.941211904,190.95428123
1,16,10,0,9.090497615,173.718582272,9.217871872,182.936454144,192.026951759
1,16,10,0,11.555482103,173.871046144,9.297431808,183.168477952,194.723960055
1,16,10,0,8.9265982,174.336384,8.906866944,183.243250944,192.169849144
1,16,10,0,9.043660507,174.189522944,9.095606016,183.28512896,192.328789467
1,16,10,0,8.960664762,174.33996928,9.310450944,183.650420224,192.611084986
1,16,10,0,9.343660446,176.753158912,9.449049088,186.202208,195.545868446
1,16,10,0,9.16062722,173.90569216,9.248787968,183.154480128,192.315107348
1,16,10,0,9.302421938,174.910768896,9.263511296,184.174280192,193.47670213
1,16,10,0,9.186388052,174.970200064,9.252887808,184.223087872,193.409475924
1,16,10,0,9.325515842,174.8049792,9.243064832,184.048044032,193.373559874
1,16,10,0,9.189084356,174.51838592,9.228046848,183.746432768,192.935517124
1,16,10,0,9.338286726,174.904879872,9.226738944,184.131618816,193.469905542
1,16,10,0,9.195567462,176.28747904,9.273459968,185.560939008,194.75650647
1,16,10,0,9.273511345,176.482566912,9.153208064,185.635774976,194.909286321
1,16,10,0,9.188367196,175.24060928,9.260898816,184.501508096,193.689875292
1,16,10,0,9.09512814,176.499392,9.307787008,185.807179008,194.902307148
1,16,10,0,9.258437565,175.522356992,9.95573504,185.478092032,194.736529597
1,64,30,0,9.544190792,140.924710144,10.86398592,151.788696064,161.332886856
1,64,30,0,9.24912655,138.952395776,10.587593216,149.539988992,158.789115542
1,64,30,0,9.697983006,139.426230784,10.79552896,150.221759744,159.91974275
1,64,30,0,9.426927767,141.151751936,10.663389184,151.81514112,161.242068887
1,64,30,0,9.438730422,140.193514752,10.819784192,151.013298944,160.452029366
1,64,30,0,9.326914731,141.466611968,10.787207168,152.253819136,161.580733867
1,64,30,0,9.474005952,140.91246464,10.727332096,151.639796736,161.113802688
1,64,30,0,9.385334091,139.816098816,10.415489024,150.23158784,159.616921931
1,64,30,0,9.38901835,141.084642048,10.62220288,151.706844928,161.095863278
1,64,30,0,9.453616223,143.230206976,10.732785152,153.962992128,163.416608351
1,64,30,0,9.473447418,142.997040128,10.513979904,153.511020032,162.98446745
1,64,30,0,9.391548884,143.237071104,10.648203008,153.885274112,163.276822996
1,64,30,0,9.306390742,142.56761728,10.69003392,153.2576512,162.564041942
1,64,30,0,9.63322435,141.967417088,10.901811712,152.8692288,162.50245315
1,64,30,0,9.458466524,144.303307008,10.629083904,154.932390912,164.390857436
1,64,30,0,9.819353422,143.701510912,10.818041088,154.519552,164.338905422
1,64,30,0,9.393240167,143.700679168,10.63200896,154.332688128,163.725928295
1,64,30,0,9.55669669,144.499345152,10.714668032,155.214013184,164.770709874
1,64,30,0,9.409541761,145.657377792,10.744702208,156.40208,165.811621761
1,64,30,0,9.293844179,144.957938176,10.695919872,155.653858048,164.947702227
1,64,30,0,9.412523208,145.076948992,10.687437056,155.764386048,165.176909256
1,64,30,0,9.695058397,146.727941888,10.686337024,157.414278912,167.109337309
1,64,30,0,9.491233316,145.272923136,10.696630016,155.969553152,165.460786468
1,64,30,0,9.381743757,143.516619776,10.778605056,154.295224832,163.676968589
1,64,30,0,9.399247976,143.926214912,10.68166528,154.607880192,164.007128168
1,64,30,0,9.714649278,143.950590208,10.563947008,154.514537216,164.229186494
1,64,30,0,9.634851415,144.217012224,10.61588992,154.832902144,164.467753559
1,64,30,0,9.329957669,146.786689024,11.120898048,157.907587072,167.237544741
1,64,30,0,9.276868092,145.249541888,10.82445696,156.073998848,165.35086694
1,64,30,0,9.788574111,144.81689216,10.713179648,155.530071808,165.318645919
2,32,90,0,9.245471775,128.265857792,56.109936128,184.37579392,193.621265695
2,32,90,0,9.285482618,115.343623168,48.245484032,163.5891072,172.874589818
2,32,90,0,9.327581627,124.637556992,48.500744192,173.138301184,182.465882811
2,32,90,0,9.488070481,126.49580288,49.252576,175.74837888,185.236449361
2,32,90,0,8.8523104,124.959501824,48.041974272,173.001476096,181.853786496
2,32,90,0,9.574116496,127.59072512,48.141540864,175.732265984,185.30638248
2,32,90,0,9.406479224,118.067969024,48.746875136,166.81484416,176.221323384
2,32,90,0,9.296789327,113.949799168,49.15093888,163.100738048,172.397527375
2,32,90,0,11.18490217,111.921459968,48.67313792,160.594597888,171.779500058
2,32,90,0,8.976835745,126.73674112,48.61543808,175.3521792,184.329014945
2,32,90,0,11.889348889,117.608310784,48.646152192,166.254462976,178.143811865
2,32,90,0,9.35459574,124.986235136,48.71629696,173.702532096,183.057127836
2,32,90,0,8.963306329,126.59481216,48.488784128,175.083596288,184.046902617
2,32,90,0,9.56831742,127.846744064,47.702678784,175.549422848,185.117740268
2,32,90,0,9.017174883,123.187704064,49.648865024,172.836569088,181.853743971
2,32,90,0,10.040164516,124.576624896,48.356153856,172.932778752,182.972943268
2,32,90,0,9.77269989,126.228649216,48.364542976,174.593192192,184.365892082
2,32,90,0,8.857994575,128.21085184,49.419579136,177.630430976,186.488425551
2,32,90,0,9.291716677,125.883454976,47.858477056,173.741932032,183.033648709
2,32,90,0,9.211393371,130.494971136,48.536573952,179.031545088,188.242938459
2,32,90,0,9.481685772,122.954172928,48.161581824,171.115754752,180.597440524
2,32,90,0,9.252723269,128.152831744,48.975463168,177.128294912,186.381018181
2,32,90,0,9.238754212,125.017872128,48.287443968,173.305316096,182.544070308
2,32,90,0,9.61358242,119.20584192,48.242328064,167.448169984,177.061752404
2,32,90,0,9.318653416,125.35230592,48.519585024,173.871890944,183.19054436
2,32,90,0,9.211194489,130.480098048,49.375887104,179.855985152,189.067179641
2,32,90,0,9.107347225,114.771580928,48.930927104,163.702508032,172.809855257
2,32,90,0,9.170787995,127.903313152,47.852254976,175.755568128,184.926356123
2,32,90,0,11.592497545,126.457448192,49.615499008,176.0729472,187.665444745
2,32,90,0,9.457469753,116.630971904,49.104777984,165.735749888,175.193219641
2,16,10,0,11.464348834,200.267881984,9.296175104,209.564057088,221.028405922
2,16,10,0,9.047063909,163.576608256,9.252182016,172.828790272,181.875854181
2,16,10,0,9.494960267,165.488407296,9.276605696,174.765012992,184.259973259
2,16,10,0,9.446864066,154.000766976,9.069131008,163.069897984,172.51676205
2,16,10,0,8.77087479,154.010224128,8.784839936,162.795064064,171.565938854
2,16,10,0,9.10803776,155.419700736,8.931724032,164.351424768,173.459462528
2,16,10,0,9.213772337,144.224569856,8.942571008,153.167140864,162.380913201
2,16,10,0,8.853831751,152.529922048,8.749569024,161.279491072,170.133322823
2,16,10,0,9.026814886,159.80344192,8.761910016,168.565351936,177.592166822
2,16,10,0,8.575376886,154.648905984,8.780952832,163.429858816,172.005235702
2,16,10,0,8.660568264,154.226303744,8.868348928,163.094652672,171.755220936
2,16,10,0,8.921792075,161.539870208,8.984583936,170.524454144,179.446246219
2,16,10,0,8.987372055,151.682323968,9.241178112,160.92350208,169.910874135
2,16,10,0,8.368608772,148.093650176,9.092816896,157.186467072,165.555075844
2,16,10,0,8.436077799,157.147954944,8.928826112,166.076781056,174.512858855
2,16,10,0,8.615216502,154.055655936,8.837716992,162.893372928,171.50858943
2,16,10,0,8.966034635,153.734414848,9.236422144,162.970836992,171.936871627
2,16,10,0,9.143377466,156.02868096,8.8598592,164.88854016,174.031917626
2,16,10,0,9.046240292,156.681839104,8.908656896,165.590496,174.636736292
2,16,10,0,8.954440137,153.031554816,9.027780096,162.059334912,171.013775049
2,16,10,0,11.405649326,153.51280896,9.002425088,162.515234048,173.920883374
2,16,10,0,9.272328833,154.806096128,9.040029184,163.846125312,173.118454145
2,16,10,0,8.692621157,161.579714816,8.876440064,170.45615488,179.148776037
2,16,10,0,8.572447285,152.772973056,9.113309952,161.886283008,170.458730293
2,16,10,0,8.730834936,157.642909184,9.376475136,167.01938432,175.750219256
2,16,10,0,8.843299013,157.10123392,9.088742144,166.189976064,175.033275077
2,16,10,0,8.847184828,161.434375936,8.58263808,170.017014016,178.864198844
2,16,10,0,8.477214166,155.883801088,8.995672832,164.87947392,173.356688086
2,16,10,0,8.858441742,154.66870784,8.971614976,163.640322816,172.498764558
2,16,10,0,8.911264061,149.832704256,9.40990976,159.242614016,168.153878077
2,16,20,0,8.960837579,156.489524992,17.326748928,173.81627392,182.777111499
2,16,20,0,8.804791502,158.217145088,16.810270976,175.027416064,183.832207566
2,16,20,0,8.83146276,154.727458048,16.62782592,171.355283968,180.186746728
2,16,20,0,9.018343581,137.575350016,16.99294208,154.568292096,163.586635677
2,16,20,0,11.95553337,144.633988864,16.884295936,161.5182848,173.47381817
2,16,20,0,11.133104823,144.342312192,17.180197888,161.52251008,172.655614903
2,16,20,0,8.628647321,144.509162752,17.082953984,161.592116736,170.220764057
2,16,20,0,9.561709815,137.642113024,17.058785024,154.700898048,164.262607863
2,16,20,0,9.22200973,148.733669888,16.944239872,165.67790976,174.89991949
2,16,20,0,8.966790385,142.581110016,17.112424192,159.693534208,168.660324593
2,16,20,0,8.852607031,146.58331904,17.309627904,163.892946944,172.745553975
2,16,20,0,8.958922387,142.34159104,17.52588288,159.86747392,168.826396307
2,16,20,0,9.095734788,143.867693056,16.756612864,160.62430592,169.720040708
2,16,20,0,8.782454575,148.050715904,16.886531072,164.937246976,173.719701551
2,16,20,0,8.878540051,133.274526976,17.035241984,150.30976896,159.188309011
2,16,20,0,9.333560964,144.082898944,17.249007104,161.331906048,170.665467012
2,16,20,0,9.097810756,144.76036992,17.168623104,161.928993024,171.02680378
2,16,20,0,8.691892074,141.097868032,16.754491136,157.852359168,166.544251242
2,16,20,0,9.081068266,146.942143744,16.938895104,163.881038848,172.962107114
2,16,20,0,9.019732557,148.365696256,17.076720896,165.442417152,174.462149709
2,16,20,0,9.186687665,149.573568768,16.616994048,166.190562816,175.377250481
2,16,20,0,8.806495328,141.245180928,17.091369984,158.336550912,167.14304624
2,16,20,0,8.529059095,145.74068096,16.802061056,162.542742016,171.071801111
2,16,20,0,8.599495595,148.383951104,17.288793088,165.672744192,174.272239787
2,16,20,0,11.491290683,133.169058048,17.246852864,150.415910912,161.907201595
2,16,20,0,8.567207702,145.640485888,17.230160128,162.870646016,171.437853718
2,16,20,0,8.942013115,145.521885696,17.07919104,162.601076736,171.543089851
2,16,20,0,9.277797975,141.97758208,16.906932992,158.884515072,168.162313047
2,16,20,0,8.665955248,141.39087104,17.293851904,158.684722944,167.350678192
2,16,20,0,8.729544235,145.386492928,17.253487104,162.639980032,171.369524267
4,16,120,0,10.169172993,133.143472896,70.389580032,203.533052928,213.702225921
4,16,120,0,10.107370229,132.417166848,69.232397056,201.649563904,211.756934133
4,16,120,0,10.151575977,128.14116224,71.139356928,199.280519168,209.432095145
4,16,120,0,10.275950327,133.282992896,70.995134976,204.278127872,214.554078199
4,16,120,0,10.133370994,127.068245248,82.890302976,209.958548224,220.091919218
4,16,120,0,9.983875904,129.00040192,83.261007104,212.261409024,222.245284928
4,16,120,0,10.220937779,127.64669696,72.640005888,200.286702848,210.507640627
4,16,120,0,11.334039694,132.712898048,71.007132928,203.720030976,215.05407067
4,16,120,0,10.018167401,133.929403904,70.207473152,204.136877056,214.155044457
4,16,120,0,9.916296917,134.098191104,68.831758848,202.929949952,212.846246869
4,16,120,0,10.122919799,132.09396992,71.185542144,203.279512064,213.402431863
4,16,120,0,9.923295576,129.903626752,69.789107968,199.69273472,209.616030296
4,16,120,0,10.072033268,128.70365696,69.209791232,197.913448192,207.98548146
4,16,120,0,10.168874366,131.875490816,69.119064064,200.99455488,211.163429246
4,16,120,0,9.931171332,132.206310912,72.008216064,204.214526976,214.145698308
4,16,120,0,9.883601975,132.489879808,82.114886912,214.60476672,224.488368695
4,16,120,0,10.079406528,129.888008192,70.034308864,199.922317056,210.001723584
4,16,120,0,10.619435807,133.094951168,69.331970048,202.426921216,213.046357023
4,16,120,0,9.995594265,132.440200192,71.181113856,203.621314048,213.616908313
4,16,120,0,10.043224696,132.701645056,84.300751104,217.00239616,227.045620856
4,16,120,0,10.098914942,128.29069568,70.437361152,198.728056832,208.826971774
4,16,120,0,9.902570738,130.982382848,68.55450112,199.536883968,209.439454706
4,16,120,0,9.961710806,133.77758336,69.948065792,203.725649152,213.687359958
4,16,120,0,10.199197625,130.149686784,80.760425216,210.910112,221.109309625
4,16,120,0,9.900908079,133.482184704,69.584409088,203.066593792,212.967501871
4,16,120,0,9.854951124,130.521850112,83.815330816,214.337180928,224.192132052
4,16,120,0,12.526705868,128.601645056,69.314589952,197.916235008,210.442940876
4,16,120,0,9.990811925,132.333740032,70.749240064,203.082980096,213.073792021
4,16,120,0,9.946858564,129.619138816,71.203827968,200.822966784,210.769825348
4,16,120,0,12.598581704,133.25625728,68.883414016,202.139671296,214.738253
1,16,90,0,9.543054028,162.83715072,58.02128512,220.85843584,230.401489868
1,16,90,0,9.410997599,164.963000064,56.196829184,221.159829248,230.570826847
1,16,90,0,11.875766758,162.751435008,56.882912,219.634347008,231.510113766
1,16,90,0,9.406800855,164.99380992,57.407876096,222.401686016,231.808486871
1,16,90,0,9.274956854,164.25914112,57.904249088,222.163390208,231.438347062
1,16,90,0,9.55082273,163.380783104,57.279823872,220.660606976,230.211429706
1,16,90,0,9.453191363,165.073312,57.818681088,222.891993088,232.345184451
1,16,90,0,9.365715704,163.961500928,57.193662976,221.155163904,230.520879608
1,16,90,0,9.330918082,164.448350976,57.292314112,221.740665088,231.07158317
1,16,90,0,9.328683372,164.212368128,56.346450688,220.558818816,229.887502188
1,16,90,0,9.471326317,164.262575104,56.697989888,220.960564992,230.431891309
1,16,90,0,9.316697074,164.326903296,56.469884672,220.796787968,230.113485042
1,16,90,0,9.555056922,165.181967104,60.062347008,225.244314112,234.799371034
1,16,90,0,9.40511116,165.842864896,57.528833024,223.37169792,232.77680908
1,16,90,0,9.821908013,166.62119296,58.188274944,224.809467904,234.631375917
1,16,90,0,9.425494023,165.75995392,57.958582016,223.718535936,233.144029959
1,16,90,0,9.450863522,165.657172992,58.394938112,224.052111104,233.502974626
1,16,90,0,9.543575387,166.713784064,58.039239168,224.753023232,234.296598619
1,16,90,0,9.582081799,164.524488192,57.077839872,221.602328064,231.184409863
1,16,90,0,9.522706637,164.84707584,60.743847936,225.590923776,235.113630413
1,16,90,0,9.515094273,166.409254912,57.799173888,224.2084288,233.723523073
1,16,90,0,9.818928076,166.217412096,57.912402176,224.129814272,233.948742348
1,16,90,0,9.447580112,165.526163968,56.854773248,222.380937216,231.828517328
1,16,90,0,9.495230887,166.216985088,58.007846912,224.224832,233.720062887
1,16,90,0,9.402145571,164.917928192,57.870300928,222.78822912,232.190374691
1,16,90,0,9.719976947,165.578377984,58.118714112,223.697092096,233.417069043
1,16,90,0,9.461199675,165.996737792,57.248516096,223.245253888,232.706453563
1,16,90,0,9.62139527,165.829634048,57.623264,223.452898048,233.074293318
1,16,90,0,9.845463961,166.473304064,57.305231616,223.77853568,233.623999641
1,16,90,0,12.013755344,165.388819968,57.703597056,223.092417024,235.106172368
1,16,20,0,9.601426197,176.043552,17.791128064,193.834680064,203.436106261
1,16,20,0,9.213206519,176.69847808,17.679091968,194.377570048,203.590776567
1,16,20,0,9.209062648,171.895337728,17.557772288,189.453110016,198.662172664
1,16,20,0,9.289652711,162.413747968,17.469557248,179.883305216,189.172957927
1,16,20,0,9.288623108,164.081837824,17.643054848,181.724892672,191.01351578
1,16,20,0,9.262547615,164.121837056,17.52331776,181.645154816,190.907702431
1,16,20,0,9.488600731,161.649802752,17.602462208,179.25226496,188.740865691
1,16,20,0,9.409438183,163.700348928,17.727859968,181.428208896,190.837647079
1,16,20,0,9.270108278,163.14153216,17.6137728,180.75530496,190.025413238
1,16,20,0,9.272258843,163.063534848,17.712392192,180.77592704,190.048185883
1,16,20,0,9.45980922,163.661483776,17.783143168,181.444626944,190.904436164
1,16,20,0,9.481414836,163.686753024,17.412419072,181.099172096,190.580586932
1,16,20,0,9.134508281,164.112251904,17.391058176,181.50331008,190.637818361
1,16,20,0,9.308301905,162.755726848,17.50013312,180.255859968,189.564161873
1,16,20,0,9.247310947,163.196242176,17.660983808,180.857225984,190.104536931
1,16,20,0,9.357854195,163.904131328,18.452066816,182.356198144,191.714052339
1,16,20,0,9.217193249,163.69743616,17.407996928,181.105433088,190.322626337
1,16,20,0,9.411624832,163.788964096,17.464298752,181.253262848,190.66488768
1,16,20,0,9.238350368,163.363512832,17.831030016,181.194542848,190.432893216
1,16,20,0,9.251964568,164.488877056,17.666166272,182.155043328,191.407007896
1,16,20,0,9.295569493,163.560543744,17.454878208,181.015421952,190.310991445
1,16,20,0,11.814307339,164.561784832,17.636831232,182.198616064,194.012923403
1,16,20,0,9.391210121,164.570619136,17.707758848,182.278377984,191.669588105
1,16,20,0,9.269255205,164.68004608,17.7069632,182.38700928,191.656264485
1,16,20,0,9.46106611,163.750252032,17.735800832,181.486052864,190.947118974
1,16,20,0,9.329595497,163.90716672,17.736278272,181.643444992,190.973040489
1,16,20,0,9.286841914,164.989081856,17.957676288,182.946758144,192.233600058
1,16,20,0,9.218999708,163.931654912,17.808707072,181.740361984,190.959361692
1,16,20,0,9.277734823,164.3401408,17.909150976,182.249291776,191.527026599
1,16,20,0,9.476036633,164.369645824,17.703736064,182.073381888,191.549418521
2,64,20,0,8.81020615,134.42064896,10.465280256,144.885929216,153.696135366
2,64,20,0,9.167598792,132.661584896,10.365487872,143.027072768,152.19467156
2,64,20,0,9.257009347,130.074812928,10.412154112,140.48696704,149.743976387
2,64,20,0,9.358800648,112.298541824,10.138386944,122.436928768,131.795729416
2,64,20,0,11.515045737,120.210682112,10.458572032,130.669254144,142.184299881
2,64,20,0,9.155125112,112.441943808,10.20300288,122.644946688,131.8000718
2,64,20,0,9.093778032,112.201883904,10.279995136,122.48187904,131.575657072
2,64,20,0,8.524949153,123.336521728,10.242738944,133.579260672,142.104209825
2,64,20,0,9.00138709,114.952278016,9.941473024,124.89375104,133.89513813
2,64,20,0,9.168584368,118.687571968,9.940141824,128.627713792,137.79629816
2,64,20,0,9.061920415,122.360040704,10.358747136,132.71878784,141.780708255
2,64,20,0,9.142316577,106.879060992,10.352526848,117.23158784,126.373904417
2,64,20,0,9.135278265,104.982564096,10.205552128,115.188116224,124.323394489
2,64,20,0,9.136804753,121.779855872,10.325001984,132.104857856,141.241662609
2,64,20,0,9.184244008,120.555590912,10.159783168,130.71537408,139.899618088
2,64,20,0,8.884682061,120.852297984,10.369574912,131.221872896,140.106554957
2,64,20,0,8.990900723,120.861409792,10.026180096,130.887589888,139.878490611
2,64,20,0,8.892160976,119.351489792,10.019270144,129.370759936,138.262920912
2,64,20,0,9.130178122,123.654290944,10.276402944,133.930693888,143.06087201
2,64,20,0,8.933347368,123.313073152,10.2194688,133.532541952,142.46588932
2,64,20,0,9.2733379,118.137316096,10.338855936,128.476172032,137.749509932
2,64,20,0,11.859463037,120.920941312,9.936517888,130.8574592,142.716922237
2,64,20,0,9.13512896,115.004405248,10.07487488,125.079280128,134.214409088
2,64,20,0,9.304201816,119.452404992,10.21781632,129.670221312,138.974423128
2,64,20,0,9.4361116,117.243678208,10.394689792,127.638368,137.0744796
2,64,20,0,11.45737034,119.84284672,10.11011328,129.95296,141.41033034
2,64,20,0,9.411302218,111.312935168,9.965555968,121.278491136,130.689793354
2,64,20,0,9.20914162,115.89897088,10.010637824,125.909608704,135.118750324
2,64,20,0,9.320119509,117.555318016,10.175671296,127.730989312,137.051108821
2,64,20,0,9.173945366,118.815942912,10.451580928,129.26752384,138.441469206
4,64,10,0,13.640971466,168.942909952,6.558296832,175.501206784,189.14217825
4,64,10,0,11.323475023,151.169203968,5.934587136,157.103791104,168.427266127
4,64,10,0,10.030003423,138.842995712,5.900041216,144.743036928,154.773040351
4,64,10,0,10.205586726,131.864245248,5.50275072,137.366995968,147.572582694
4,64,10,0,9.807302399,125.709004032,5.61600384,131.325007872,141.132310271
4,64,10,0,9.811352748,122.91011584,5.623687936,128.533803776,138.345156524
4,64,10,0,9.767112332,124.131336192,5.584325888,129.71566208,139.482774412
4,64,10,0,9.81615314,120.189422336,5.52981376,125.719236096,135.535389236
4,64,10,0,12.091613095,120.473550848,5.586996736,126.060547584,138.152160679
4,64,10,0,9.660022653,126.223958016,5.609419776,131.833377792,141.493400445
4,64,10,0,9.909135189,127.089209088,5.537636096,132.626845184,142.535980373
4,64,10,0,9.811544948,124.322700032,5.441513984,129.764214016,139.575758964
4,64,10,0,9.787035224,121.708977152,5.489515008,127.19849216,136.985527384
4,64,10,0,9.912647763,127.648331008,5.525570048,133.173901056,143.086548819
4,64,10,0,9.886653035,129.015853824,5.589603328,134.605457152,144.492110187
4,64,10,0,9.695496435,128.906748928,5.673232896,134.579981824,144.275478259
4,64,10,0,9.710098259,121.526516992,5.518892032,127.045409024,136.755507283
4,64,10,0,9.835117139,127.38375808,5.575715072,132.959473152,142.794590291
4,64,10,0,9.798652788,129.6840832,5.506164992,135.190248192,144.98890098
4,64,10,0,9.817585062,126.189383168,5.596217856,131.785601024,141.603186086
4,64,10,0,9.856266751,127.940926976,5.52142208,133.462349056,143.318615807
4,64,10,0,9.732643456,125.346520832,5.565065216,130.911586048,140.644229504
4,64,10,0,10.005398425,124.017122048,5.463615744,129.480737792,139.486136217
4,64,10,0,9.613827682,127.007467008,5.744553984,132.752020992,142.365848674
4,64,10,0,9.748486089,125.795677184,5.638511872,131.434189056,141.182675145
4,64,10,0,9.871698185,124.023008768,5.52561408,129.548622848,139.420321033
4,64,10,0,9.792538696,124.686112256,5.466756864,130.15286912,139.945407816
4,64,10,0,9.83030435,129.339283712,5.532903936,134.872187648,144.702491998
4,64,10,0,10.099712608,127.582000896,5.44631296,133.028313856,143.128026464
4,64,10,0,9.908162388,128.73067008,5.61007616,134.34074624,144.248908628
1,32,20,0,9.230746707,154.301702144,16.415260928,170.716963072,179.947709779
1,32,20,0,9.281442377,154.450180864,15.80495104,170.255131904,179.536574281
1,32,20,0,9.378288402,155.011523072,16.094791168,171.10631424,180.484602642
1,32,20,0,9.301493681,147.590870784,15.850571264,163.441442048,172.742935729
1,32,20,0,9.193446355,141.514272,15.981369088,157.495641088,166.689087443
1,32,20,0,9.194163251,142.391424,16.192141056,158.583565056,167.777728307
1,32,20,0,9.310379491,143.421648896,15.976950016,159.398598912,168.708978403
1,32,20,0,9.624769546,145.571702016,16.164379904,161.73608192,171.360851466
1,32,20,0,9.539945142,143.571228928,16.12661888,159.697847808,169.23779295
1,32,20,0,9.329427718,142.38102912,15.810631936,158.191661056,167.521088774
1,32,20,0,9.238808123,141.784996096,16.331156992,158.116153088,167.354961211
1,32,20,0,9.219114743,140.979905792,15.902713856,156.882619648,166.101734391
1,32,20,0,9.421284762,141.262452992,15.842177024,157.104630016,166.525914778
1,32,20,0,9.250401655,140.138860032,16.027618048,156.16647808,165.416879735
1,32,20,0,9.493198777,141.72018176,16.190573056,157.910754816,167.403953593
1,32,20,0,9.319287139,141.846095104,16.107311872,157.953406976,167.272694115
1,32,20,0,9.266519229,143.924420864,16.222296064,160.146716928,169.413236157
1,32,20,0,9.282449519,143.13261696,16.019092992,159.151709952,168.434159471
1,32,20,0,9.371812841,141.769062144,16.015974912,157.785037056,167.156849897
1,32,20,0,9.414084956,142.272345088,15.880963072,158.15330816,167.567393116
1,32,20,0,9.231608836,142.738183168,16.135908096,158.874091264,168.1057001
1,32,20,0,9.235312251,144.25665792,16.106925056,160.363582976,169.598895227
1,32,20,0,9.32177607,144.4885312,16.171444992,160.659976192,169.981752262
1,32,20,0,9.400739065,144.318573056,16.064725248,160.383298304,169.784037369
1,32,20,0,9.147936509,145.835522816,16.052103936,161.887626752,171.035563261
1,32,20,0,9.415791679,144.954496,16.175764992,161.130260992,170.546052671
1,32,20,0,9.418600343,144.802144,16.038278912,160.840422912,170.259023255
1,32,20,0,9.367010972,144.895469056,16.042460928,160.937929984,170.304940956
1,32,20,0,9.192925133,145.39389696,16.06388096,161.45777792,170.650703053
1,32,20,0,9.40739038,144.793396992,16.314112256,161.107509248,170.514899628
4,32,60,0,10.283123328,117.924647168,32.421097984,150.345745152,160.62886848
4,32,60,0,10.176935882,120.147455232,31.532390912,151.679846144,161.856782026
4,32,60,0,9.971324041,122.797172224,31.692126976,154.4892992,164.460623241
4,32,60,0,9.97505865,125.062279936,32.040662784,157.10294272,167.07800137
4,32,60,0,9.956466491,115.377459968,31.973446912,147.35090688,157.307373371
4,32,60,0,9.986654064,122.456534784,32.072336128,154.528870912,164.515524976
4,32,60,0,10.124748503,119.287355904,33.013939968,152.301295872,162.426044375
4,32,60,0,9.921175236,118.935993344,31.114131968,150.050125312,159.971300548
4,32,60,0,10.087562251,116.09479424,32.284455936,148.379250176,158.466812427
4,32,60,0,9.973842372,116.328899072,31.270195968,147.59909504,157.572937412
4,32,60,0,10.0398109,114.99440384,31.962595072,146.956998912,156.996809812
4,32,60,0,10.14919414,119.596398848,32.184304896,151.780703744,161.929897884
4,32,60,0,10.10035494,119.820572928,31.818925056,151.639497984,161.739852924
4,32,60,0,10.030176417,114.37037312,31.380254976,145.750628096,155.780804513
4,32,60,0,10.030634347,118.27202688,32.167964928,150.439991808,160.470626155
4,32,60,0,9.998589357,119.824099072,32.12870912,151.952808192,161.951397549
4,32,60,0,9.849480115,118.663130112,38.973757184,157.636887296,167.486367411
4,32,60,0,10.084004207,118.711056128,31.324399872,150.035456,160.119460207
4,32,60,0,9.948598483,115.117705728,31.937298176,147.055003904,157.003602387
4,32,60,0,9.991983015,116.77792896,31.7625792,148.54050816,158.532491175
4,32,60,0,9.971067388,119.275485184,33.014425088,152.289910272,162.26097766
4,32,60,0,9.92313158,118.104001024,32.405833984,150.509835008,160.432966588
4,32,60,0,9.96604372,114.934194176,31.668843008,146.603037184,156.569080904
4,32,60,0,9.919672031,116.251793152,31.186882816,147.438675968,157.358347999
4,32,60,0,10.108977088,117.42868608,32.060856832,149.489542912,159.59852
4,32,60,0,10.156848719,119.969783808,32.741990912,152.71177472,162.868623439
4,32,60,0,10.008901251,119.825267968,31.647832832,151.4731008,161.482002051
